time,metric,value,z_score
2026-05-16 11:55:00+00:00,M736,2,3.6390656569105078
2026-05-16 12:10:00+00:00,M899,16,3.0714741890745785
2026-05-16 12:20:00+00:00,M475,1,3.9861637392558062
2026-05-16 12:50:00+00:00,M899,16,3.0714741890745785
2026-05-16 13:20:00+00:00,M736,2,3.6390656569105078
2026-05-16 13:20:00+00:00,M899,16,3.0714741890745785
2026-05-16 13:25:00+00:00,M899,17,3.351564049581209
2026-05-16 13:55:00+00:00,M029,1,5.0761719056800665
2026-05-16 14:05:00+00:00,M736,2,3.6390656569105078
2026-05-16 14:10:00+00:00,M736,2,3.6390656569105078
2026-05-16 14:15:00+00:00,M899,16,3.0714741890745785
2026-05-16 14:40:00+00:00,M899,21,4.471923491607733
2026-05-16 14:55:00+00:00,M490,1,3.6280130488296627
2026-05-16 15:15:00+00:00,M475,1,3.9861637392558062
2026-05-16 15:30:00+00:00,M899,17,3.351564049581209
2026-05-16 15:35:00+00:00,M841,4,3.3463180561446433
2026-05-16 15:40:00+00:00,M899,16,3.0714741890745785
2026-05-16 15:50:00+00:00,M490,1,3.6280130488296627
2026-05-16 16:10:00+00:00,M899,17,3.351564049581209
2026-05-16 16:20:00+00:00,M899,17,3.351564049581209
2026-05-16 17:35:00+00:00,M899,17,3.351564049581209
2026-05-16 17:40:00+00:00,M899,16,3.0714741890745785
2026-05-16 18:00:00+00:00,M843,1,5.807053316353087
2026-05-16 18:10:00+00:00,M899,16,3.0714741890745785
2026-05-16 18:30:00+00:00,M899,16,3.0714741890745785
2026-05-16 19:40:00+00:00,M490,1,3.6280130488296627
2026-05-16 20:20:00+00:00,M904,5,3.3151017642218727
2026-05-16 20:25:00+00:00,M899,16,3.0714741890745785
2026-05-16 20:40:00+00:00,M899,16,3.0714741890745785
2026-05-16 21:00:00+00:00,M899,18,3.63165391008784
2026-05-16 21:20:00+00:00,M899,16,3.0714741890745785
2026-05-16 21:30:00+00:00,M899,18,3.63165391008784
2026-05-16 22:10:00+00:00,M843,1,5.807053316353087
2026-05-16 22:10:00+00:00,M904,5,3.3151017642218727
2026-05-16 22:55:00+00:00,M904,6,4.185324270428966
2026-05-16 23:40:00+00:00,M185,81,3.044026271038799
2026-05-17 00:00:00+00:00,M516,6,3.1541831310751034
2026-05-17 00:25:00+00:00,M475,1,3.9861637392558062
2026-05-17 00:55:00+00:00,M899,19,3.911743770594471
2026-05-17 01:15:00+00:00,M904,6,4.185324270428966
2026-05-17 01:25:00+00:00,M899,17,3.351564049581209
2026-05-17 01:35:00+00:00,M475,1,3.9861637392558062
2026-05-17 01:45:00+00:00,M736,2,3.6390656569105078
2026-05-17 01:50:00+00:00,M899,16,3.0714741890745785
2026-05-17 01:55:00+00:00,M899,16,3.0714741890745785
2026-05-17 02:05:00+00:00,M475,1,3.9861637392558062
2026-05-17 02:10:00+00:00,M490,1,3.6280130488296627
2026-05-17 02:25:00+00:00,M164,1,8.28702251171813
2026-05-17 03:00:00+00:00,M164,1,8.28702251171813
2026-05-17 03:00:00+00:00,M843,1,5.807053316353087
2026-05-17 03:35:00+00:00,M490,1,3.6280130488296627
2026-05-17 03:45:00+00:00,M490,1,3.6280130488296627
2026-05-17 03:50:00+00:00,M490,1,3.6280130488296627
2026-05-17 04:00:00+00:00,M104,4,3.5266457494405126
2026-05-17 04:10:00+00:00,M736,2,3.6390656569105078
2026-05-17 04:15:00+00:00,M899,18,3.63165391008784
2026-05-17 04:20:00+00:00,M899,18,3.63165391008784
2026-05-17 04:30:00+00:00,M378,142,8.01339346261213
2026-05-17 04:30:00+00:00,M529,79,26.013499657946628
2026-05-17 04:30:00+00:00,M786,145,7.530287703368529
2026-05-17 04:35:00+00:00,M378,211,13.198008475375271
2026-05-17 04:35:00+00:00,M529,137,45.26258977012589
2026-05-17 04:35:00+00:00,M658,75,3.1471895499675737
2026-05-17 04:35:00+00:00,M786,210,11.9667370347255
2026-05-17 04:40:00+00:00,M265,31,3.5218175611050153
2026-05-17 04:40:00+00:00,M378,239,15.301910219684952
2026-05-17 04:40:00+00:00,M529,142,46.92199409014135
2026-05-17 04:40:00+00:00,M658,97,4.880665823203049
2026-05-17 04:40:00+00:00,M786,237,13.809569833904552
2026-05-17 04:45:00+00:00,M378,229,14.550516739574352
2026-05-17 04:45:00+00:00,M529,142,46.92199409014135
2026-05-17 04:45:00+00:00,M658,86,4.013927686585311
2026-05-17 04:45:00+00:00,M786,231,13.400051434086985
2026-05-17 04:45:00+00:00,M899,17,3.351564049581209
2026-05-17 04:50:00+00:00,M336,1,9.86959171074772
2026-05-17 04:50:00+00:00,M378,256,16.579279135872973
2026-05-17 04:50:00+00:00,M529,168,55.55089655422171
2026-05-17 04:50:00+00:00,M658,86,4.013927686585311
2026-05-17 04:50:00+00:00,M786,257,15.174631166629775
2026-05-17 04:55:00+00:00,M378,112,5.75921302228033
2026-05-17 04:55:00+00:00,M529,59,19.375882377884814
2026-05-17 04:55:00+00:00,M786,110,5.14143037109939
2026-05-17 05:05:00+00:00,M185,84,3.3057282152504808
2026-05-17 05:05:00+00:00,M336,1,9.86959171074772
2026-05-17 05:35:00+00:00,M185,91,3.9163660850777378
2026-05-17 05:50:00+00:00,M904,5,3.3151017642218727
2026-05-17 06:05:00+00:00,M904,6,4.185324270428966
2026-05-17 06:30:00+00:00,M104,4,3.5266457494405126
2026-05-17 06:40:00+00:00,M185,88,3.654664140866056
2026-05-17 07:10:00+00:00,M185,83,3.2184942338465867
2026-05-17 07:30:00+00:00,M378,158,9.215623030789091
2026-05-17 07:30:00+00:00,M658,158,9.687122762628684
2026-05-17 07:30:00+00:00,M786,149,7.803299969913573
2026-05-17 07:35:00+00:00,M185,85,3.3929621966543744
2026-05-17 07:35:00+00:00,M378,96,4.556983454103371
2026-05-17 07:35:00+00:00,M658,96,4.801871447146891
2026-05-17 07:35:00+00:00,M786,96,4.185887438191734
2026-05-17 07:45:00+00:00,M104,4,3.5266457494405126
2026-05-17 07:55:00+00:00,M029,1,5.0761719056800665
2026-05-17 07:55:00+00:00,M904,5,3.3151017642218727
2026-05-17 08:40:00+00:00,M490,1,3.6280130488296627
2026-05-17 09:00:00+00:00,M475,1,3.9861637392558062
2026-05-17 09:05:00+00:00,M904,6,4.185324270428966
2026-05-17 09:10:00+00:00,M904,5,3.3151017642218727
2026-05-17 10:15:00+00:00,M904,5,3.3151017642218727
2026-05-17 10:20:00+00:00,M104,4,3.5266457494405126
2026-05-17 10:40:00+00:00,M843,1,5.807053316353087
2026-05-17 11:50:00+00:00,M490,2,7.487149293327246
2026-05-17 11:55:00+00:00,M490,1,3.6280130488296627
2026-05-17 12:15:00+00:00,M029,1,5.0761719056800665
2026-05-17 13:10:00+00:00,M843,1,5.807053316353087
2026-05-17 13:45:00+00:00,M029,1,5.0761719056800665
2026-05-17 13:50:00+00:00,M899,16,3.0714741890745785
2026-05-17 14:05:00+00:00,M490,1,3.6280130488296627
2026-05-17 14:50:00+00:00,M490,1,3.6280130488296627
2026-05-17 15:05:00+00:00,M475,1,3.9861637392558062
2026-05-17 15:15:00+00:00,M899,16,3.0714741890745785
2026-05-17 15:25:00+00:00,M475,1,3.9861637392558062
2026-05-17 15:30:00+00:00,M490,1,3.6280130488296627
2026-05-17 15:30:00+00:00,M899,18,3.63165391008784
2026-05-17 15:35:00+00:00,M265,29,3.2013882958458613
2026-05-17 16:05:00+00:00,M843,1,5.807053316353087
2026-05-17 16:10:00+00:00,M899,19,3.911743770594471
2026-05-17 16:20:00+00:00,M899,20,4.191833631101102
2026-05-17 16:35:00+00:00,M899,17,3.351564049581209
2026-05-17 16:40:00+00:00,M475,1,3.9861637392558062
2026-05-17 16:40:00+00:00,M899,17,3.351564049581209
2026-05-17 17:15:00+00:00,M736,2,3.6390656569105078
2026-05-17 17:50:00+00:00,M843,1,5.807053316353087
2026-05-17 18:00:00+00:00,M490,1,3.6280130488296627
2026-05-17 18:20:00+00:00,M899,23,5.032103212620995
2026-05-17 18:50:00+00:00,M029,1,5.0761719056800665
2026-05-17 18:55:00+00:00,M736,2,3.6390656569105078
2026-05-17 19:00:00+00:00,M475,1,3.9861637392558062
2026-05-17 19:20:00+00:00,M490,1,3.6280130488296627
2026-05-17 19:35:00+00:00,M736,3,5.674080819384621
2026-05-17 19:55:00+00:00,M899,17,3.351564049581209
2026-05-17 20:05:00+00:00,M475,1,3.9861637392558062
2026-05-17 20:20:00+00:00,M736,2,3.6390656569105078
2026-05-17 20:20:00+00:00,M899,17,3.351564049581209
2026-05-17 20:25:00+00:00,M899,16,3.0714741890745785
2026-05-17 20:35:00+00:00,M736,2,3.6390656569105078
2026-05-17 20:40:00+00:00,M490,1,3.6280130488296627
2026-05-17 21:00:00+00:00,M736,2,3.6390656569105078
2026-05-17 21:10:00+00:00,M736,2,3.6390656569105078
2026-05-17 21:30:00+00:00,M104,4,3.5266457494405126
2026-05-17 21:55:00+00:00,M029,1,5.0761719056800665
2026-05-17 22:00:00+00:00,M841,4,3.3463180561446433
2026-05-17 22:00:00+00:00,M904,5,3.3151017642218727
2026-05-17 22:15:00+00:00,M475,1,3.9861637392558062
2026-05-17 22:30:00+00:00,M899,16,3.0714741890745785
2026-05-17 22:45:00+00:00,M899,19,3.911743770594471
2026-05-17 22:55:00+00:00,M265,29,3.2013882958458613
2026-05-17 23:05:00+00:00,M104,4,3.5266457494405126
2026-05-17 23:05:00+00:00,M899,17,3.351564049581209
2026-05-17 23:10:00+00:00,M899,17,3.351564049581209
2026-05-17 23:30:00+00:00,M474,1,11.742331665439213
2026-05-17 23:40:00+00:00,M841,4,3.3463180561446433
2026-05-17 23:55:00+00:00,M899,16,3.0714741890745785
2026-05-18 00:00:00+00:00,M904,5,3.3151017642218727
2026-05-18 00:10:00+00:00,M899,24,5.3121930731276255
2026-05-18 00:20:00+00:00,M265,29,3.2013882958458613
2026-05-18 00:20:00+00:00,M899,16,3.0714741890745785
2026-05-18 00:25:00+00:00,M265,29,3.2013882958458613
2026-05-18 00:25:00+00:00,M899,19,3.911743770594471
2026-05-18 00:35:00+00:00,M265,31,3.5218175611050153
2026-05-18 00:35:00+00:00,M899,18,3.63165391008784
2026-05-18 00:40:00+00:00,M899,16,3.0714741890745785
2026-05-18 00:55:00+00:00,M265,28,3.0411736632162842
2026-05-18 01:00:00+00:00,M475,1,3.9861637392558062
2026-05-18 01:05:00+00:00,M899,22,4.752013352114363
2026-05-18 01:10:00+00:00,M841,4,3.3463180561446433
2026-05-18 01:15:00+00:00,M029,1,5.0761719056800665
2026-05-18 01:15:00+00:00,M899,20,4.191833631101102
2026-05-18 01:30:00+00:00,M490,1,3.6280130488296627
2026-05-18 01:35:00+00:00,M490,1,3.6280130488296627
2026-05-18 01:40:00+00:00,M475,1,3.9861637392558062
2026-05-18 01:40:00+00:00,M899,22,4.752013352114363
2026-05-18 01:45:00+00:00,M265,28,3.0411736632162842
2026-05-18 01:50:00+00:00,M899,17,3.351564049581209
2026-05-18 01:55:00+00:00,M475,1,3.9861637392558062
2026-05-18 01:55:00+00:00,M490,1,3.6280130488296627
2026-05-18 02:05:00+00:00,M899,16,3.0714741890745785
2026-05-18 02:10:00+00:00,M378,76,3.054196493882171
2026-05-18 02:10:00+00:00,M658,76,3.2259839260237317
2026-05-18 02:10:00+00:00,M786,81,3.162091438647817
2026-05-18 02:10:00+00:00,M899,17,3.351564049581209
2026-05-18 02:20:00+00:00,M904,5,3.3151017642218727
2026-05-18 02:30:00+00:00,M474,1,11.742331665439213
2026-05-18 02:50:00+00:00,M490,1,3.6280130488296627
2026-05-18 02:55:00+00:00,M265,36,4.3228907242528996
2026-05-18 02:55:00+00:00,M841,4,3.3463180561446433
2026-05-18 02:55:00+00:00,M904,5,3.3151017642218727
2026-05-18 03:00:00+00:00,M475,1,3.9861637392558062
2026-05-18 03:00:00+00:00,M841,4,3.3463180561446433
2026-05-18 03:00:00+00:00,M899,24,5.3121930731276255
2026-05-18 03:05:00+00:00,M475,2,8.14384733546669
2026-05-18 03:10:00+00:00,M336,1,9.86959171074772
2026-05-18 03:20:00+00:00,M475,1,3.9861637392558062
2026-05-18 03:45:00+00:00,M899,19,3.911743770594471
2026-05-18 03:50:00+00:00,M843,1,5.807053316353087
2026-05-18 04:05:00+00:00,M265,38,4.643319989512054
2026-05-18 04:05:00+00:00,M475,1,3.9861637392558062
2026-05-18 04:10:00+00:00,M899,17,3.351564049581209
2026-05-18 04:15:00+00:00,M164,1,8.28702251171813
2026-05-18 04:20:00+00:00,M899,20,4.191833631101102
2026-05-18 04:25:00+00:00,M490,1,3.6280130488296627
2026-05-18 04:25:00+00:00,M899,17,3.351564049581209
2026-05-18 04:35:00+00:00,M899,17,3.351564049581209
2026-05-18 04:40:00+00:00,M899,18,3.63165391008784
2026-05-18 04:45:00+00:00,M899,16,3.0714741890745785
2026-05-18 04:50:00+00:00,M490,2,7.487149293327246
2026-05-18 04:55:00+00:00,M899,18,3.63165391008784
2026-05-18 05:00:00+00:00,M899,20,4.191833631101102
2026-05-18 05:25:00+00:00,M899,18,3.63165391008784
2026-05-18 05:30:00+00:00,M475,1,3.9861637392558062
2026-05-18 05:35:00+00:00,M336,1,9.86959171074772
2026-05-18 05:35:00+00:00,M475,3,12.301530931677576
2026-05-18 05:35:00+00:00,M899,18,3.63165391008784
2026-05-18 05:50:00+00:00,M164,2,16.636284332221035
2026-05-18 05:50:00+00:00,M185,81,3.044026271038799
2026-05-18 05:50:00+00:00,M490,1,3.6280130488296627
2026-05-18 05:55:00+00:00,M164,1,8.28702251171813
2026-05-18 06:05:00+00:00,M899,16,3.0714741890745785
2026-05-18 06:20:00+00:00,M899,17,3.351564049581209
2026-05-18 06:30:00+00:00,M899,18,3.63165391008784
2026-05-18 06:40:00+00:00,M899,17,3.351564049581209
2026-05-18 06:45:00+00:00,M899,16,3.0714741890745785
2026-05-18 06:50:00+00:00,M736,2,3.6390656569105078
2026-05-18 06:50:00+00:00,M899,20,4.191833631101102
2026-05-18 06:55:00+00:00,M899,16,3.0714741890745785
2026-05-18 07:00:00+00:00,M899,19,3.911743770594471
2026-05-18 07:05:00+00:00,M736,3,5.674080819384621
2026-05-18 07:05:00+00:00,M899,17,3.351564049581209
2026-05-18 07:10:00+00:00,M475,1,3.9861637392558062
2026-05-18 07:15:00+00:00,M899,18,3.63165391008784
2026-05-18 07:20:00+00:00,M899,25,5.592282933634256
2026-05-18 07:25:00+00:00,M490,1,3.6280130488296627
2026-05-18 07:25:00+00:00,M841,4,3.3463180561446433
2026-05-18 07:30:00+00:00,M899,25,5.592282933634256
2026-05-18 07:35:00+00:00,M475,1,3.9861637392558062
2026-05-18 07:45:00+00:00,M475,1,3.9861637392558062
2026-05-18 07:45:00+00:00,M904,5,3.3151017642218727
2026-05-18 07:50:00+00:00,M899,21,4.471923491607733
2026-05-18 08:00:00+00:00,M899,20,4.191833631101102
2026-05-18 08:10:00+00:00,M899,17,3.351564049581209
2026-05-18 08:25:00+00:00,M899,18,3.63165391008784
2026-05-18 08:30:00+00:00,M899,17,3.351564049581209
2026-05-18 08:45:00+00:00,M904,5,3.3151017642218727
2026-05-18 08:50:00+00:00,M899,19,3.911743770594471
2026-05-18 08:55:00+00:00,M899,20,4.191833631101102
2026-05-18 09:00:00+00:00,M185,81,3.044026271038799
2026-05-18 09:05:00+00:00,M265,30,3.3616029284754383
2026-05-18 09:10:00+00:00,M029,1,5.0761719056800665
2026-05-18 09:15:00+00:00,M265,29,3.2013882958458613
2026-05-18 09:25:00+00:00,M736,2,3.6390656569105078
2026-05-18 09:25:00+00:00,M899,20,4.191833631101102
2026-05-18 09:30:00+00:00,M899,21,4.471923491607733
2026-05-18 09:35:00+00:00,M899,20,4.191833631101102
2026-05-18 09:40:00+00:00,M899,24,5.3121930731276255
2026-05-18 09:45:00+00:00,M899,19,3.911743770594471
2026-05-18 09:50:00+00:00,M899,21,4.471923491607733
2026-05-18 10:00:00+00:00,M899,18,3.63165391008784
2026-05-18 10:05:00+00:00,M475,1,3.9861637392558062
2026-05-18 10:15:00+00:00,M899,22,4.752013352114363
2026-05-18 10:20:00+00:00,M899,19,3.911743770594471
2026-05-18 10:25:00+00:00,M899,23,5.032103212620995
2026-05-18 10:30:00+00:00,M899,20,4.191833631101102
2026-05-18 10:30:00+00:00,M904,5,3.3151017642218727
2026-05-18 10:45:00+00:00,M899,18,3.63165391008784
2026-05-18 10:45:00+00:00,M904,5,3.3151017642218727
2026-05-18 10:50:00+00:00,M899,17,3.351564049581209
2026-05-18 11:00:00+00:00,M475,1,3.9861637392558062
2026-05-18 11:05:00+00:00,M899,23,5.032103212620995
2026-05-18 11:10:00+00:00,M899,18,3.63165391008784
2026-05-18 11:15:00+00:00,M899,22,4.752013352114363
2026-05-18 11:30:00+00:00,M029,1,5.0761719056800665
2026-05-18 11:30:00+00:00,M475,1,3.9861637392558062
2026-05-18 11:55:00+00:00,M490,2,7.487149293327246
2026-05-18 12:00:00+00:00,M899,23,5.032103212620995
2026-05-18 12:05:00+00:00,M899,19,3.911743770594471
2026-05-18 12:20:00+00:00,M336,1,9.86959171074772
2026-05-18 12:25:00+00:00,M475,1,3.9861637392558062
2026-05-18 12:25:00+00:00,M843,1,5.807053316353087
2026-05-18 12:30:00+00:00,M899,18,3.63165391008784
2026-05-18 13:15:00+00:00,M490,2,7.487149293327246
2026-05-18 13:20:00+00:00,M736,2,3.6390656569105078
2026-05-18 13:40:00+00:00,M736,2,3.6390656569105078
2026-05-18 14:35:00+00:00,M475,1,3.9861637392558062
2026-05-18 16:00:00+00:00,M419,1,12.950858562770918
2026-05-18 16:00:00+00:00,M516,6,3.1541831310751034
2026-05-18 16:05:00+00:00,M419,1,12.950858562770918
2026-05-18 16:15:00+00:00,M516,8,4.379567162218591
2026-05-18 16:20:00+00:00,M899,17,3.351564049581209
2026-05-18 16:25:00+00:00,M516,7,3.7668751466468473
2026-05-18 16:30:00+00:00,M899,18,3.63165391008784
2026-05-18 16:35:00+00:00,M490,1,3.6280130488296627
2026-05-18 16:40:00+00:00,M029,1,5.0761719056800665
2026-05-18 16:50:00+00:00,M029,1,5.0761719056800665
2026-05-18 16:55:00+00:00,M899,16,3.0714741890745785
2026-05-18 17:00:00+00:00,M475,1,3.9861637392558062
2026-05-18 17:25:00+00:00,M899,16,3.0714741890745785
2026-05-18 18:25:00+00:00,M490,1,3.6280130488296627
2026-05-18 18:40:00+00:00,M474,1,11.742331665439213
2026-05-18 18:45:00+00:00,M904,5,3.3151017642218727
2026-05-18 18:50:00+00:00,M779,10,4.5129749723870445
2026-05-18 19:20:00+00:00,M899,16,3.0714741890745785
2026-05-18 19:25:00+00:00,M779,10,4.5129749723870445
2026-05-18 19:25:00+00:00,M899,16,3.0714741890745785
2026-05-18 19:30:00+00:00,M490,1,3.6280130488296627
2026-05-18 19:50:00+00:00,M475,1,3.9861637392558062
2026-05-18 20:20:00+00:00,M336,1,9.86959171074772
2026-05-18 20:25:00+00:00,M475,1,3.9861637392558062
2026-05-18 20:30:00+00:00,M899,16,3.0714741890745785
2026-05-18 20:40:00+00:00,M899,16,3.0714741890745785
2026-05-18 20:45:00+00:00,M490,1,3.6280130488296627
2026-05-18 21:15:00+00:00,M490,1,3.6280130488296627
2026-05-18 22:00:00+00:00,M490,1,3.6280130488296627
2026-05-18 22:25:00+00:00,M843,1,5.807053316353087
2026-05-18 22:25:00+00:00,M904,5,3.3151017642218727
2026-05-18 23:10:00+00:00,M490,1,3.6280130488296627
2026-05-18 23:30:00+00:00,M843,1,5.807053316353087
2026-05-18 23:45:00+00:00,M904,5,3.3151017642218727
2026-05-19 00:15:00+00:00,M265,36,4.3228907242528996
2026-05-19 00:45:00+00:00,M904,5,3.3151017642218727
2026-05-19 01:10:00+00:00,M029,1,5.0761719056800665
2026-05-19 01:20:00+00:00,M265,31,3.5218175611050153
2026-05-19 01:25:00+00:00,M265,35,4.162676091623323
2026-05-19 01:30:00+00:00,M104,4,3.5266457494405126
2026-05-19 02:30:00+00:00,M029,1,5.0761719056800665
2026-05-19 02:35:00+00:00,M265,30,3.3616029284754383
2026-05-19 02:40:00+00:00,M841,4,3.3463180561446433
2026-05-19 02:50:00+00:00,M029,1,5.0761719056800665
2026-05-19 03:10:00+00:00,M104,4,3.5266457494405126
2026-05-19 03:25:00+00:00,M904,5,3.3151017642218727
2026-05-19 03:35:00+00:00,M185,83,3.2184942338465867
2026-05-19 03:35:00+00:00,M474,1,11.742331665439213
2026-05-19 03:45:00+00:00,M841,5,4.357175157216511
2026-05-19 04:05:00+00:00,M104,5,4.6030491176475925
2026-05-19 04:55:00+00:00,M490,1,3.6280130488296627
2026-05-19 05:00:00+00:00,M736,2,3.6390656569105078
2026-05-19 05:20:00+00:00,M779,13,6.06311326487613
2026-05-19 05:25:00+00:00,M185,82,3.1312602524426927
2026-05-19 05:55:00+00:00,M490,1,3.6280130488296627
2026-05-19 05:55:00+00:00,M904,5,3.3151017642218727
2026-05-19 06:00:00+00:00,M029,1,5.0761719056800665
2026-05-19 06:00:00+00:00,M475,2,8.14384733546669
2026-05-19 06:05:00+00:00,M475,1,3.9861637392558062
2026-05-19 06:10:00+00:00,M490,1,3.6280130488296627
2026-05-19 06:20:00+00:00,M490,1,3.6280130488296627
2026-05-19 06:25:00+00:00,M843,1,5.807053316353087
2026-05-19 06:30:00+00:00,M490,2,7.487149293327246
2026-05-19 07:00:00+00:00,M029,1,5.0761719056800665
2026-05-19 07:15:00+00:00,M265,29,3.2013882958458613
2026-05-19 07:25:00+00:00,M475,1,3.9861637392558062
2026-05-19 07:35:00+00:00,M475,1,3.9861637392558062
2026-05-19 07:35:00+00:00,M490,1,3.6280130488296627
2026-05-19 07:40:00+00:00,M904,5,3.3151017642218727
2026-05-19 08:50:00+00:00,M474,1,11.742331665439213
2026-05-19 09:20:00+00:00,M490,1,3.6280130488296627
2026-05-19 09:35:00+00:00,M378,81,3.4298932339374706
2026-05-19 09:35:00+00:00,M658,81,3.6199558063045214
2026-05-19 09:35:00+00:00,M786,79,3.025585305375295
2026-05-19 09:40:00+00:00,M029,2,10.280636848059187
2026-05-19 09:45:00+00:00,M265,28,3.0411736632162842
2026-05-19 10:00:00+00:00,M658,74,3.0683951739114157
2026-05-19 11:00:00+00:00,M029,1,5.0761719056800665
2026-05-19 11:00:00+00:00,M736,3,5.674080819384621
2026-05-19 11:05:00+00:00,M104,5,4.6030491176475925
2026-05-19 11:45:00+00:00,M843,1,5.807053316353087
2026-05-19 11:55:00+00:00,M336,1,9.86959171074772
2026-05-19 12:45:00+00:00,M490,1,3.6280130488296627
2026-05-19 12:45:00+00:00,M736,2,3.6390656569105078
2026-05-19 13:05:00+00:00,M104,5,4.6030491176475925
2026-05-19 13:20:00+00:00,M736,2,3.6390656569105078
2026-05-19 13:25:00+00:00,M029,1,5.0761719056800665
2026-05-19 13:35:00+00:00,M490,1,3.6280130488296627
2026-05-19 13:40:00+00:00,M899,16,3.0714741890745785
2026-05-19 14:25:00+00:00,M029,1,5.0761719056800665
2026-05-19 14:30:00+00:00,M475,1,3.9861637392558062
2026-05-19 14:45:00+00:00,M029,2,10.280636848059187
2026-05-19 14:45:00+00:00,M779,12,5.546400500713102
2026-05-19 14:50:00+00:00,M490,1,3.6280130488296627
2026-05-19 15:05:00+00:00,M474,1,11.742331665439213
2026-05-19 15:05:00+00:00,M779,9,3.996262208224016
2026-05-19 15:10:00+00:00,M029,1,5.0761719056800665
2026-05-19 15:10:00+00:00,M779,16,7.613251557365216
2026-05-19 15:40:00+00:00,M490,1,3.6280130488296627
2026-05-19 15:40:00+00:00,M779,22,10.713528142343389
2026-05-19 15:45:00+00:00,M779,24,11.746953670669445
2026-05-19 15:50:00+00:00,M736,2,3.6390656569105078
2026-05-19 15:50:00+00:00,M779,9,3.996262208224016
2026-05-19 16:00:00+00:00,M378,76,3.054196493882171
2026-05-19 16:00:00+00:00,M475,1,3.9861637392558062
2026-05-19 16:00:00+00:00,M658,76,3.2259839260237317
2026-05-19 16:05:00+00:00,M516,10,5.60495119336208
2026-05-19 16:30:00+00:00,M029,7,36.30296155995479
2026-05-19 16:50:00+00:00,M779,16,7.613251557365216
2026-05-19 17:05:00+00:00,M475,1,3.9861637392558062
2026-05-19 17:15:00+00:00,M490,1,3.6280130488296627
2026-05-19 17:20:00+00:00,M029,1,5.0761719056800665
2026-05-19 17:40:00+00:00,M874,1,-3.3465862772381234
2026-05-19 17:45:00+00:00,M185,8,-3.3240543714454533
2026-05-19 17:45:00+00:00,M874,0,-3.365386115920349
2026-05-19 17:50:00+00:00,M185,7,-3.411288352849347
2026-05-19 17:50:00+00:00,M874,0,-3.365386115920349
2026-05-19 17:55:00+00:00,M185,11,-3.0623524272337717
2026-05-19 17:55:00+00:00,M874,16,-3.0645886970047385
2026-05-19 18:00:00+00:00,M490,1,3.6280130488296627
2026-05-19 18:15:00+00:00,M490,1,3.6280130488296627
2026-05-19 18:45:00+00:00,M736,2,3.6390656569105078
2026-05-19 18:55:00+00:00,M779,10,4.5129749723870445
2026-05-19 19:50:00+00:00,M029,1,5.0761719056800665
2026-05-19 19:55:00+00:00,M490,1,3.6280130488296627
2026-05-19 21:25:00+00:00,M475,1,3.9861637392558062
2026-05-19 21:35:00+00:00,M029,1,5.0761719056800665
2026-05-19 22:00:00+00:00,M474,1,11.742331665439213
2026-05-19 22:40:00+00:00,M843,1,5.807053316353087
2026-05-19 23:00:00+00:00,M736,2,3.6390656569105078
2026-05-19 23:50:00+00:00,M029,1,5.0761719056800665
2026-05-20 00:20:00+00:00,M265,28,3.0411736632162842
2026-05-20 01:15:00+00:00,M490,1,3.6280130488296627
2026-05-20 01:30:00+00:00,M474,1,11.742331665439213
2026-05-20 01:35:00+00:00,M185,86,3.4801961780582684
2026-05-20 02:55:00+00:00,M904,8,5.925769282843153
2026-05-20 03:45:00+00:00,M843,1,5.807053316353087
2026-05-20 04:15:00+00:00,M843,1,5.807053316353087
2026-05-20 05:00:00+00:00,M841,4,3.3463180561446433
2026-05-20 05:10:00+00:00,M029,1,5.0761719056800665
2026-05-20 06:15:00+00:00,M899,16,3.0714741890745785
2026-05-20 06:25:00+00:00,M490,1,3.6280130488296627
2026-05-20 06:45:00+00:00,M490,1,3.6280130488296627
2026-05-20 08:00:00+00:00,M490,1,3.6280130488296627
2026-05-20 08:15:00+00:00,M475,1,3.9861637392558062
2026-05-20 08:15:00+00:00,M490,1,3.6280130488296627
2026-05-20 09:10:00+00:00,M475,1,3.9861637392558062
2026-05-20 09:15:00+00:00,M490,1,3.6280130488296627
2026-05-20 09:15:00+00:00,M843,1,5.807053316353087
2026-05-20 09:40:00+00:00,M475,1,3.9861637392558062
2026-05-20 09:55:00+00:00,M104,4,3.5266457494405126
2026-05-20 09:55:00+00:00,M843,1,5.807053316353087
2026-05-20 10:05:00+00:00,M474,1,11.742331665439213
2026-05-20 10:05:00+00:00,M475,1,3.9861637392558062
2026-05-20 10:20:00+00:00,M904,5,3.3151017642218727
2026-05-20 10:25:00+00:00,M490,1,3.6280130488296627
2026-05-20 10:25:00+00:00,M516,12,6.830335224505568
2026-05-20 10:25:00+00:00,M779,10,4.5129749723870445
2026-05-20 10:40:00+00:00,M516,7,3.7668751466468473
2026-05-20 10:45:00+00:00,M516,10,5.60495119336208
2026-05-20 10:45:00+00:00,M779,10,4.5129749723870445
2026-05-20 10:50:00+00:00,M516,9,4.992259177790335
2026-05-20 10:50:00+00:00,M779,11,5.029687736550073
2026-05-20 10:55:00+00:00,M516,9,4.992259177790335
2026-05-20 10:55:00+00:00,M779,14,6.579826029039159
2026-05-20 11:10:00+00:00,M336,1,9.86959171074772
2026-05-20 11:35:00+00:00,M736,2,3.6390656569105078
2026-05-20 11:35:00+00:00,M779,9,3.996262208224016
